Fecha,A_precio,A_change,B_precio,B_change,C_precio,C_change,D_precio,D_change,E_precio,E_change
6/06/2017,42283.24,-2.31,36258.62,-0.49,41272.82,1.58,31861.14,1.00,40174.45,1.76
7/06/2017,42273.21,-2.87,36256.99,-3.03,41277.66,-3.18,31863.86,-1.99,40180.29,02.07
8/06/2017,42255.64,-4.85,36236.35,-4.50,41253.70,-4.51,31856.55,-3.93,40188.23,-2.08
9/06/2017,42127.70,0.00,36146.58,0.00,41162.70,0.00,31805.55,0.00,40180.25,0.00
10/06/2017,42127.70,0.00,36146.58,0.00,41162.70,0.00,31805.55,0.00,40180.25,0.00
11/06/2017,42127.70,-4.45,36146.58,-3.98,41162.70,-3.99,31805.55,-3.21,40180.25,-1.96
12/06/2017,42041.99,-5.54,36093.26,-5.15,41108.64,-4.96,31780.88,-4.11,40173.17,-3.26
13/06/2017,41788.01,4.96,35921.28,4.63,40965.93,4.42,31720.01,3.73,40147.21,3.22
14/06/2017,41930.96,-4.14,36023.72,-3.66,41049.25,-2.81,31761.58,1.46,40172.18,0.99
15/06/2017,41868.39,3.93,35984.68,3.39,41032.66,2.76,31765.88,02.03,40174.87,1.83
16/06/2017,41919.27,0.00,36014.20,0.00,41048.41,0.00,31773.46,0.00,40181.08,0.00
17/06/2017,41919.27,0.00,36014.20,0.00,41048.41,0.00,31773.46,0.00,40181.08,0.00
18/06/2017,41919.27,-4.14,36014.20,-3.86,41048.41,-3.87,31773.46,-3.58,40181.08,-2.83
19/06/2017,41856.59,4.81,35966.68,4.33,41000.47,3.68,31737.54,2.47,40164.08,2.31
20/06/2017,41978.92,-4.68,36042.73,-4.23,41040.03,-4.09,31749.35,-3.80,40174.17,-3.45
21/06/2017,41871.44,-4.81,35973.80,-4.55,40980.12,-4.51,31704.54,-3.74,40142.58,-2.92
22/06/2017,41748.82,2.99,35879.46,2.87,40889.08,3.31,31662.46,3.10,40124.12,2.99
23/06/2017,41768.69,0.00,35897.12,0.00,40916.45,0.00,31684.58,0.00,40144.04,0.00
24/06/2017,41768.69,0.00,35897.12,0.00,40916.45,0.00,31684.58,0.00,40144.04,0.00
25/06/2017,41768.69,0.00,35897.12,0.00,40916.45,0.00,31684.58,0.00,40144.04,0.00
26/06/2017,41768.69,4.20,35897.12,3.78,40916.45,2.65,31684.58,-2.41,40144.04,-3.15
27/06/2017,41835.52,-4.87,35940.96,-4.63,40930.57,-4.59,31673.45,-4.29,40120.70,-3.98
28/06/2017,41705.70,4.00,35838.62,03.07,40832.50,1.14,31600.70,-0.24,40067.13,-0.66
29/06/2017,41760.11,-4.70,35860.16,-4.51,40835.62,-4.38,31601.49,-3.93,40065.20,-3.70
30/06/2017,41650.40,0.00,35769.48,0.00,40756.05,0.00,31550.57,0.00,40024.90,0.00
1/07/2017,41650.40,0.00,35769.48,0.00,40756.05,0.00,31550.57,0.00,40024.90,0.00
2/07/2017,41650.40,3.93,35769.48,3.46,40756.05,3.10,31550.57,2.49,40024.90,2.56
3/07/2017,41701.12,-4.08,35801.21,-3.66,40778.31,-3.92,31562.61,-3.43,40037.83,-1.80
4/07/2017,41642.00,4.16,35762.53,3.75,40727.95,2.85,31531.80,-2.98,40031.79,-3.35
5/07/2017,41705.94,5.29,35804.90,4.85,40745.28,4.50,31512.21,3.39,40003.18,2.66
6/07/2017,41904.90,-4.74,35932.01,-4.54,40835.09,-4.53,31542.01,-4.45,40017.50,-4.16
7/07/2017,41790.51,0.00,35838.43,0.00,40741.97,0.00,31456.54,0.00,39953.14,0.00
8/07/2017,41790.51,0.00,35838.43,0.00,40741.97,0.00,31456.54,0.00,39953.14,0.00
9/07/2017,41790.51,4.11,35838.43,3.50,40741.97,-1.57,31456.54,-2.92,39953.14,-3.08
10/07/2017,41851.49,5.14,35871.71,4.67,40737.17,4.53,31437.97,3.62,39931.41,2.13
11/07/2017,42022.04,4.69,35978.82,4.33,40830.30,4.55,31475.44,4.21,39939.81,3.80
12/07/2017,42130.48,4.81,36055.13,4.56,40925.24,4.38,31542.72,04.02,39984.38,3.72
13/07/2017,42253.30,04.02,36150.54,2.92,41005.32,-4.10,31598.66,-4.51,40025.49,-4.46
14/07/2017,42309.23,0.00,36168.99,0.00,40945.19,0.00,31507.45,0.00,39938.63,0.00
15/07/2017,42309.23,0.00,36168.99,0.00,40945.19,0.00,31507.45,0.00,39938.63,0.00
16/07/2017,42309.23,4.27,36168.99,3.43,40945.19,-1.82,31507.45,-3.73,39938.63,-3.96
17/07/2017,42380.92,3.34,36199.93,2.74,40939.02,3.22,31465.93,-3.14,39886.25,-2.97
18/07/2017,42409.20,-2.90,36215.34,-3.04,40938.98,-2.69,31442.89,-2.72,39866.76,-2.23
19/07/2017,42390.97,3.65,36194.42,3.32,40924.24,0.17,31427.77,-2.31,39857.49,1.29
20/07/2017,42429.59,-3.99,36222.09,-3.44,40925.43,-1.71,31417.71,2.28,39861.12,2.20
21/07/2017,42375.57,0.00,36190.81,0.00,40919.88,0.00,31427.51,0.00,39870.12,0.00
22/07/2017,42375.57,0.00,36190.81,0.00,40919.88,0.00,31427.51,0.00,39870.12,0.00
23/07/2017,42375.57,-3.32,36190.81,-0.93,40919.88,3.52,31427.51,04.05,39870.12,04.05
24/07/2017,42347.83,-4.62,36188.28,-4.03,40953.67,-3.43,31484.86,2.77,39927.28,3.91
25/07/2017,42246.30,-3.21,36131.93,-2.60,40922.75,-3.57,31500.82,-3.45,39976.94,-3.14
26/07/2017,42221.57,4.10,36118.43,3.81,40887.21,4.00,31469.44,3.82,39953.95,3.48
27/07/2017,42282.12,3.15,36163.36,03.09,40941.55,2.76,31514.84,2.10,39986.56,1.67
28/07/2017,42305.35,0.00,36185.42,0.00,40957.42,0.00,31523.00,0.00,39991.87,0.00
29/07/2017,42305.35,0.00,36185.42,0.00,40957.42,0.00,31523.00,0.00,39991.87,0.00
30/07/2017,42305.35,4.77,36185.42,4.45,40957.42,4.42,31523.00,4.18,39991.87,3.72
31/07/2017,42423.01,4.61,36270.72,3.97,41040.26,3.93,31588.21,3.53,40033.34,2.81
1/08/2017,42523.72,4.36,36323.84,3.98,41090.93,3.83,31622.29,3.38,40049.97,2.83
2/08/2017,42602.11,4.66,36377.38,4.37,41136.79,4.16,31651.77,3.52,40066.86,2.64
3/08/2017,42707.65,-5.48,36456.47,-5.15,41200.61,-4.98,31685.59,-4.38,40080.86,-4.07
4/08/2017,42467.33,0.00,36283.83,0.00,41054.78,0.00,31605.57,0.00,40022.40,0.00
5/08/2017,42467.33,0.00,36283.83,0.00,41054.78,0.00,31605.57,0.00,40022.40,0.00
6/08/2017,42467.33,3.58,36283.83,2.34,41054.78,-3.08,31605.57,-3.80,40022.40,-3.84
7/08/2017,42503.16,4.87,36294.16,4.31,41033.03,3.98,31560.91,1.51,39975.65,-3.09
8/08/2017,42633.64,-3.80,36368.36,-2.91,41086.45,-1.52,31565.44,2.64,39953.67,3.84
9/08/2017,42588.95,-5.31,36350.03,-4.96,41081.90,-4.87,31579.51,-4.17,40000.22,-3.26
10/08/2017,42386.84,-6.11,36207.52,-5.60,40951.61,-5.31,31514.87,-4.30,39974.21,-3.36
11/08/2017,41938.65,0.00,35936.19,0.00,40749.84,0.00,31441.53,0.00,39945.41,0.00
12/08/2017,41938.65,0.00,35936.19,0.00,40749.84,0.00,31441.53,0.00,39945.41,0.00
13/08/2017,41938.65,-4.47,35936.19,-3.78,40749.84,-1.26,31441.53,3.99,39945.41,4.32
14/08/2017,41851.33,0.00,35892.24,0.00,40746.30,0.00,31495.46,0.00,40020.71,0.00
15/08/2017,41851.33,5.53,35892.24,05.08,40746.30,4.77,31495.46,3.82,40020.71,3.40
16/08/2017,42104.55,4.53,36053.77,4.24,40863.68,4.20,31540.84,3.30,40050.67,2.79
17/08/2017,42197.45,-5.09,36123.40,-4.42,40930.12,-3.63,31567.97,-2.27,40066.92,-2.51
18/08/2017,42035.81,0.00,36040.39,0.00,40892.51,0.00,31558.33,0.00,40054.66,0.00
19/08/2017,42035.81,0.00,36040.39,0.00,40892.51,0.00,31558.33,0.00,40054.66,0.00
20/08/2017,42035.81,3.31,36040.39,2.56,40892.51,2.83,31558.33,2.81,40054.66,2.55
21/08/2017,42063.25,-5.06,36053.32,-4.58,40909.41,-4.29,31574.98,-2.78,40067.49,2.45
22/08/2017,41906.13,4.73,35956.04,4.24,40836.55,3.50,31558.83,1.99,40079.03,1.40
23/08/2017,42019.10,3.84,36025.77,2.85,40869.75,1.47,31566.13,-3.37,40083.09,-3.83
24/08/2017,42065.67,-4.59,36043.09,-4.24,40869.52,-4.33,31537.13,-4.08,40036.99,-3.56
25/08/2017,41967.35,0.00,35973.93,0.00,40793.82,0.00,31477.92,0.00,40001.80,0.00
26/08/2017,41967.35,0.00,35973.93,0.00,40793.82,0.00,31477.92,0.00,40001.80,0.00
27/08/2017,41967.35,-2.00,35973.93,0.04,40793.82,0.63,31477.92,-0.46,40001.80,2.42
28/08/2017,41959.99,-5.49,35972.97,-4.99,40793.29,-4.79,31476.33,-4.15,40013.05,-2.80
29/08/2017,41717.13,-5.60,35826.49,-5.11,40672.52,-4.73,31412.59,-3.41,39996.53,2.41
30/08/2017,41446.04,5.17,35660.24,4.70,40558.68,4.29,31382.21,3.20,40007.70,2.63
31/08/2017,41622.22,4.98,35769.68,4.51,40631.52,4.30,31406.80,3.60,40021.59,2.60
1/09/2017,41768.21,0.00,35861.01,0.00,40705.46,0.00,31443.32,0.00,40035.08,0.00
2/09/2017,41768.21,0.00,35861.01,0.00,40705.46,0.00,31443.32,0.00,40035.08,0.00
3/09/2017,41768.21,-4.58,35861.01,-3.95,40705.46,-3.46,31443.32,2.55,40035.08,3.44
4/09/2017,41671.17,-3.77,35809.02,-3.33,40673.75,-2.51,31456.17,1.91,40066.28,2.11
5/09/2017,41627.64,-5.47,35781.03,-4.95,40661.47,-4.63,31462.93,-3.35,40074.49,-1.47
6/09/2017,41389.46,02.04,35640.41,-2.25,40559.18,-2.46,31434.42,1.00,40070.14,-1.13
7/09/2017,41397.16,-4.98,35630.92,-4.55,40547.52,-4.28,31437.15,-3.12,40067.04,-2.51
8/09/2017,41252.36,0.00,35536.46,0.00,40475.04,0.00,31414.42,0.00,40054.72,0.00
9/09/2017,41252.36,0.00,35536.46,0.00,40475.04,0.00,31414.42,0.00,40054.72,0.00
10/09/2017,41252.36,5.12,35536.46,4.78,40475.04,4.81,31414.42,4.32,40054.72,3.65
11/09/2017,41420.21,06.02,35655.99,5.50,40598.20,5.19,31489.87,4.17,40093.11,1.72
12/09/2017,41832.70,5.49,35901.26,4.97,40778.12,4.33,31554.39,-2.40,40098.67,-3.88
13/09/2017,42074.03,4.31,36044.78,3.67,40854.43,3.66,31543.42,3.10,40050.13,2.49
14/09/2017,42148.18,3.72,36084.08,2.35,40893.37,-3.01,31565.61,-3.48,40062.25,-3.58
15/09/2017,42189.64,0.00,36094.54,0.00,40873.14,0.00,31533.00,0.00,40026.20,0.00
16/09/2017,42189.64,0.00,36094.54,0.00,40873.14,0.00,31533.00,0.00,40026.20,0.00
17/09/2017,42189.64,0.00,36094.54,0.00,40873.14,0.00,31533.00,0.00,40026.20,0.00
18/09/2017,42189.64,0.00,36094.54,0.00,40873.14,0.00,31533.00,0.00,40026.20,0.00
19/09/2017,42189.64,4.99,36094.54,4.34,40873.14,3.76,31533.00,0.87,40026.20,-1.89
20/09/2017,42336.13,-4.83,36171.03,-4.26,40916.05,-4.17,31535.39,-3.34,40019.56,-1.73
21/09/2017,42211.28,4.19,36099.96,04.04,40851.26,04.09,31507.27,3.56,40013.91,3.20
22/09/2017,42277.29,0.00,36156.72,0.00,40911.21,0.00,31542.44,0.00,40038.34,0.00
23/09/2017,42277.29,0.00,36156.72,0.00,40911.21,0.00,31542.44,0.00,40038.34,0.00
24/09/2017,42277.29,-2.40,36156.72,3.37,40911.21,4.12,31542.44,4.21,40038.34,4.24
25/09/2017,42266.26,-1.68,36185.77,2.88,40972.91,3.56,31609.65,3.29,40107.97,2.66
26/09/2017,42260.90,4.86,36203.58,4.38,41008.24,4.34,31636.53,3.53,40122.31,2.82
27/09/2017,42389.40,5.39,36283.40,4.98,41084.81,4.66,31670.66,3.29,40139.10,1.47
28/09/2017,42607.78,1.79,36428.15,-0.90,41190.14,1.59,31697.60,-1.18,40138.87,-2.32
29/09/2017,42613.77,0.00,36425.68,0.00,41195.03,0.00,31694.36,0.00,40128.72,0.00
30/09/2017,42613.77,0.00,36425.68,0.00,41195.03,0.00,31694.36,0.00,40128.72,0.00
1/10/2017,42613.77,5.52,36425.68,4.95,41195.03,4.34,31694.36,-2.61,40128.72,-4.09
2/10/2017,42862.70,5.48,36566.54,4.88,41271.85,4.27,31680.72,-2.83,40069.23,-3.80
3/10/2017,43102.99,-1.90,36698.40,-2.29,41343.21,-3.20,31663.81,-3.54,40024.34,-3.64
4/10/2017,43096.28,-4.90,36688.50,-4.58,41318.58,-4.78,31629.26,-4.51,39986.41,-4.30
5/10/2017,42961.89,-3.34,36591.16,-3.81,41199.11,-4.50,31538.51,-4.43,39912.58,-4.54
6/10/2017,42933.67,0.00,36545.81,0.00,41109.25,0.00,31454.23,0.00,39818.77,0.00
7/10/2017,42933.67,0.00,36545.81,0.00,41109.25,0.00,31454.23,0.00,39818.77,0.00
8/10/2017,42933.67,0.00,36545.81,0.00,41109.25,0.00,31454.23,0.00,39818.77,0.00
9/10/2017,42933.67,05.06,36545.81,4.26,41109.25,-2.96,31454.23,-4.66,39818.77,-5.35
10/10/2017,43091.88,-3.54,36616.34,-3.89,41089.86,-4.25,31348.89,-4.05,39608.87,-4.44
11/10/2017,43057.50,-4.31,36567.59,-3.86,41019.63,-3.61,31291.47,-2.76,39523.74,-2.53
12/10/2017,42983.11,-4.33,36520.30,-3.90,40982.80,-4.07,31275.65,-3.87,39511.20,-3.94
13/10/2017,42907.49,0.00,36471.13,0.00,40924.42,0.00,31227.55,0.00,39459.73,0.00
14/10/2017,42907.49,0.00,36471.13,0.00,40924.42,0.00,31227.55,0.00,39459.73,0.00
15/10/2017,42907.49,-4.15,36471.13,-3.80,40924.42,-3.23,31227.55,-1.44,39459.73,1.65
16/10/2017,42843.99,-3.50,36426.65,-2.74,40899.10,-3.13,31223.35,-3.38,39464.93,-3.09
17/10/2017,42810.71,4.29,36411.16,3.76,40876.31,03.05,31194.01,-2.16,39443.03,-3.32
18/10/2017,42883.63,5.31,36453.95,4.82,40897.45,4.38,31185.34,3.11,39415.33,-2.90
19/10/2017,43085.65,-3.85,36578.16,-3.67,40977.64,-2.03,31207.78,2.85,39397.11,3.56
20/10/2017,43038.79,0.00,36538.77,0.00,40970.04,0.00,31225.12,0.00,39432.37,0.00
21/10/2017,43038.79,0.00,36538.77,0.00,40970.04,0.00,31225.12,0.00,39432.37,0.00
22/10/2017,43038.79,5.49,36538.77,5.23,40970.04,5.27,31225.12,4.87,39432.37,4.79
23/10/2017,43282.09,4.20,36726.42,4.51,41164.48,05.06,31355.16,4.82,39552.35,4.94
24/10/2017,43348.71,3.79,36817.14,3.57,41321.98,4.14,31479.68,4.12,39691.48,04.06
25/10/2017,43392.83,-4.60,36852.52,-4.52,41384.47,-4.87,31541.18,-4.68,39749.34,-4.63
26/10/2017,43293.27,0.00,36760.58,0.00,41253.54,0.00,31432.91,0.00,39646.53,0.00
27/10/2017,43293.27,0.00,36760.58,0.00,41253.54,0.00,31432.91,0.00,39646.53,0.00
28/10/2017,43293.27,0.00,36760.58,0.00,41253.54,0.00,31432.91,0.00,39646.53,0.00
29/10/2017,43293.27,2.90,36760.58,2.96,41253.54,3.57,31432.91,3.84,39646.53,4.10
30/10/2017,43311.36,06.03,36779.84,5.70,41289.09,5.60,31479.51,4.72,39706.73,04.06
31/10/2017,43726.79,0.00,37079.17,0.00,41558.34,0.00,31591.78,0.00,39764.88,0.00
1/11/2017,43726.79,5.12,37079.17,4.73,41558.34,4.55,31591.78,3.67,39764.88,3.15
2/11/2017,43893.44,-5.37,37192.48,-5.00,41653.32,-4.70,31630.85,-3.32,39788.16,2.82
3/11/2017,43677.80,0.00,37043.84,0.00,41542.92,0.00,31603.25,0.00,39805.00,0.00
4/11/2017,43677.80,0.00,37043.84,0.00,41542.92,0.00,31603.25,0.00,39805.00,0.00
5/11/2017,43677.80,-4.74,37043.84,-4.25,41542.92,-4.25,31603.25,-3.56,39805.00,-1.47
6/11/2017,43563.79,5.46,36973.88,05.06,41472.62,4.78,31568.25,3.80,39800.64,2.90
7/11/2017,43798.46,-3.57,37131.30,-2.87,41591.74,-2.36,31612.85,-0.67,39818.73,02.09
8/11/2017,43762.89,-4.74,37113.63,-4.30,41581.15,-3.66,31610.89,2.87,39826.81,04.07
9/11/2017,43648.49,-4.65,37039.82,-4.20,41542.30,-3.66,31628.47,-1.20,39885.13,2.93
10/11/2017,43543.58,0.00,36973.00,0.00,41503.62,0.00,31625.14,0.00,39903.88,0.00
11/11/2017,43543.58,0.00,36973.00,0.00,41503.62,0.00,31625.14,0.00,39903.88,0.00
12/11/2017,43543.58,-5.19,36973.00,-4.72,41503.62,-4.45,31625.14,-3.43,39903.88,2.90
13/11/2017,43364.61,-4.48,36861.15,-4.18,41418.35,-3.99,31594.36,-2.47,39922.14,2.11
14/11/2017,43276.72,-5.28,36795.76,-4.83,41364.30,-4.57,31582.58,-3.66,39930.37,-0.51
15/11/2017,43079.91,-5.25,36670.20,-4.86,41267.40,-4.66,31543.91,-3.82,39930.97,-2.76
16/11/2017,42889.85,5.61,36541.36,4.97,41161.42,04.09,31498.08,-2.66,39915.20,-4.17
17/11/2017,43162.77,0.00,36685.88,0.00,41221.23,0.00,31483.78,0.00,39850.59,0.00
18/11/2017,43162.77,0.00,36685.88,0.00,41221.23,0.00,31483.78,0.00,39850.59,0.00
19/11/2017,43162.77,4.99,36685.88,4.70,41221.23,4.49,31483.78,3.32,39850.59,0.09
20/11/2017,43309.30,4.78,36795.29,3.52,41310.60,3.39,31511.56,3.69,39849.68,2.69
